speaker,video,success,reason,time_sec,frames,save_path
s28_processed,sbar2a.mpg,True,,8.667,74,data/processed/grid/s28_processed\sbar2a.npy
s28_processed,sbbe5n.mpg,True,,6.760,75,data/processed/grid/s28_processed\sbbe5n.npy
s28_processed,sbay3n.mpg,True,,10.304,73,data/processed/grid/s28_processed\sbay3n.npy
s28_processed,sbay5p.mpg,True,,9.497,74,data/processed/grid/s28_processed\sbay5p.npy
s28_processed,sbay4s.mpg,True,,10.456,74,data/processed/grid/s28_processed\sbay4s.npy
s28_processed,sbay6a.mpg,True,,9.765,74,data/processed/grid/s28_processed\sbay6a.npy
s28_processed,sbarzs.mpg,True,,13.367,75,data/processed/grid/s28_processed\sbarzs.npy
s28_processed,sbbe8a.mpg,True,,6.745,72,data/processed/grid/s28_processed\sbbe8a.npy
s28_processed,sbbe6s.mpg,True,,10.316,74,data/processed/grid/s28_processed\sbbe6s.npy
s28_processed,sbbl1p.mpg,True,,8.518,71,data/processed/grid/s28_processed\sbbl1p.npy
s28_processed,sbbe7p.mpg,True,,10.716,74,data/processed/grid/s28_processed\sbbe7p.npy
s28_processed,sbbk9n.mpg,True,,11.117,75,data/processed/grid/s28_processed\sbbk9n.npy
s28_processed,sbby7n.mpg,True,,5.373,75,data/processed/grid/s28_processed\sbby7n.npy
s28_processed,sbbl2a.mpg,True,,8.964,73,data/processed/grid/s28_processed\sbbl2a.npy
s28_processed,sbbr4s.mpg,True,,8.806,74,data/processed/grid/s28_processed\sbbr4s.npy
s28_processed,sbblzs.mpg,True,,10.439,73,data/processed/grid/s28_processed\sbblzs.npy
s28_processed,sbbr6a.mpg,True,,9.135,73,data/processed/grid/s28_processed\sbbr6a.npy
s28_processed,sbbr3n.mpg,True,,11.537,73,data/processed/grid/s28_processed\sbbr3n.npy
s28_processed,sbbr5p.mpg,True,,10.378,72,data/processed/grid/s28_processed\sbbr5p.npy
s28_processed,sbby9p.mpg,True,,7.276,75,data/processed/grid/s28_processed\sbby9p.npy
s28_processed,sbbzza.mpg,True,,8.264,74,data/processed/grid/s28_processed\sbbzza.npy
s28_processed,sbid8s.mpg,True,,6.539,75,data/processed/grid/s28_processed\sbid8s.npy
s28_processed,sbid7n.mpg,True,,7.400,75,data/processed/grid/s28_processed\sbid7n.npy
s28_processed,sbby8s.mpg,True,,10.144,73,data/processed/grid/s28_processed\sbby8s.npy
s28_processed,sbik1n.mpg,True,,6.944,74,data/processed/grid/s28_processed\sbik1n.npy
s28_processed,sbik2s.mpg,True,,8.295,75,data/processed/grid/s28_processed\sbik2s.npy
s28_processed,sbid9p.mpg,True,,11.318,73,data/processed/grid/s28_processed\sbid9p.npy
s28_processed,sbiq6s.mpg,True,,5.806,75,data/processed/grid/s28_processed\sbiq6s.npy
s28_processed,sbiq7p.mpg,True,,5.527,74,data/processed/grid/s28_processed\sbiq7p.npy
s28_processed,sbiq8a.mpg,True,,6.011,74,data/processed/grid/s28_processed\sbiq8a.npy
s28_processed,sbieza.mpg,True,,11.552,75,data/processed/grid/s28_processed\sbieza.npy
s28_processed,sbik4a.mpg,True,,10.087,74,data/processed/grid/s28_processed\sbik4a.npy
s28_processed,sbiq5n.mpg,True,,10.058,74,data/processed/grid/s28_processed\sbiq5n.npy
s28_processed,sbik3p.mpg,True,,11.697,75,data/processed/grid/s28_processed\sbik3p.npy
s28_processed,sbwf2a.mpg,True,,5.362,74,data/processed/grid/s28_processed\sbwf2a.npy
s28_processed,sbiy1p.mpg,True,,8.947,74,data/processed/grid/s28_processed\sbiy1p.npy
s28_processed,sbiyzs.mpg,True,,6.873,74,data/processed/grid/s28_processed\sbiyzs.npy
s28_processed,sbwfzs.mpg,True,,5.171,75,data/processed/grid/s28_processed\sbwfzs.npy
s28_processed,sbix9n.mpg,True,,11.952,75,data/processed/grid/s28_processed\sbix9n.npy
s28_processed,sbwe9n.mpg,True,,7.157,75,data/processed/grid/s28_processed\sbwe9n.npy
s28_processed,sbwf1p.mpg,True,,7.508,74,data/processed/grid/s28_processed\sbwf1p.npy
s28_processed,sbwl3n.mpg,True,,7.225,75,data/processed/grid/s28_processed\sbwl3n.npy
s28_processed,sbiy2a.mpg,True,,10.530,73,data/processed/grid/s28_processed\sbiy2a.npy
s28_processed,sbwr7n.mpg,True,,4.462,74,data/processed/grid/s28_processed\sbwr7n.npy
s28_processed,sbwr9p.mpg,True,,5.672,75,data/processed/grid/s28_processed\sbwr9p.npy
s28_processed,sbwl4s.mpg,True,,11.114,75,data/processed/grid/s28_processed\sbwl4s.npy
s28_processed,sbwl6a.mpg,True,,8.298,74,data/processed/grid/s28_processed\sbwl6a.npy
s28_processed,sbwl5p.mpg,True,,10.891,71,data/processed/grid/s28_processed\sbwl5p.npy
s28_processed,sbwr8s.mpg,True,,8.409,75,data/processed/grid/s28_processed\sbwr8s.npy
s28_processed,sbwz1n.mpg,True,,8.582,74,data/processed/grid/s28_processed\sbwz1n.npy
s28_processed,sbwsza.mpg,True,,9.563,74,data/processed/grid/s28_processed\sbwsza.npy
s28_processed,sbwz2s.mpg,True,,9.068,74,data/processed/grid/s28_processed\sbwz2s.npy
s28_processed,sbwz4a.mpg,True,,8.620,74,data/processed/grid/s28_processed\sbwz4a.npy
s28_processed,sgag1p.mpg,True,,6.363,73,data/processed/grid/s28_processed\sgag1p.npy
s28_processed,sgaf9n.mpg,True,,8.116,74,data/processed/grid/s28_processed\sgaf9n.npy
s28_processed,sbwz3p.mpg,True,,11.004,75,data/processed/grid/s28_processed\sbwz3p.npy
s28_processed,sgag2a.mpg,True,,8.221,75,data/processed/grid/s28_processed\sgag2a.npy
s28_processed,sgagzs.mpg,True,,8.132,75,data/processed/grid/s28_processed\sgagzs.npy
s28_processed,sgam5p.mpg,True,,7.152,75,data/processed/grid/s28_processed\sgam5p.npy
s28_processed,sgam4s.mpg,True,,8.219,75,data/processed/grid/s28_processed\sgam4s.npy
s28_processed,sgatza.mpg,True,,4.442,75,data/processed/grid/s28_processed\sgatza.npy
s28_processed,sgas8s.mpg,True,,4.839,75,data/processed/grid/s28_processed\sgas8s.npy
s28_processed,sgam6a.mpg,True,,7.447,75,data/processed/grid/s28_processed\sgam6a.npy
s28_processed,sgam3n.mpg,True,,9.649,74,data/processed/grid/s28_processed\sgam3n.npy
s28_processed,sgas7n.mpg,True,,7.571,75,data/processed/grid/s28_processed\sgas7n.npy
s28_processed,sgba1p.mpg,True,,4.544,73,data/processed/grid/s28_processed\sgba1p.npy
s28_processed,sgbazs.mpg,True,,2.393,75,data/processed/grid/s28_processed\sgbazs.npy
s28_processed,sgas9p.mpg,True,,6.182,75,data/processed/grid/s28_processed\sgas9p.npy
s28_processed,sgba2a.mpg,True,,3.837,75,data/processed/grid/s28_processed\sgba2a.npy
s28_processed,sgbg4s.mpg,True,,3.324,75,data/processed/grid/s28_processed\sgbg4s.npy
s28_processed,sgbm7n.mpg,True,,2.904,73,data/processed/grid/s28_processed\sgbm7n.npy
s28_processed,sgbg5p.mpg,True,,3.492,75,data/processed/grid/s28_processed\sgbg5p.npy
s28_processed,sgbg3n.mpg,True,,4.463,74,data/processed/grid/s28_processed\sgbg3n.npy
s28_processed,sgbm9p.mpg,True,,3.253,71,data/processed/grid/s28_processed\sgbm9p.npy
s28_processed,sgbm8s.mpg,True,,3.720,74,data/processed/grid/s28_processed\sgbm8s.npy
s28_processed,sgbt1n.mpg,True,,3.057,73,data/processed/grid/s28_processed\sgbt1n.npy
s28_processed,sgbg6a.mpg,True,,5.159,75,data/processed/grid/s28_processed\sgbg6a.npy
s28_processed,sgbnza.mpg,True,,4.316,75,data/processed/grid/s28_processed\sgbnza.npy
s28_processed,sgbt3p.mpg,True,,3.747,74,data/processed/grid/s28_processed\sgbt3p.npy
s28_processed,sgbt2s.mpg,True,,5.269,75,data/processed/grid/s28_processed\sgbt2s.npy
s28_processed,sgil9n.mpg,True,,2.558,75,data/processed/grid/s28_processed\sgil9n.npy
s28_processed,sgif7p.mpg,True,,3.553,75,data/processed/grid/s28_processed\sgif7p.npy
s28_processed,sgif8a.mpg,True,,3.539,74,data/processed/grid/s28_processed\sgif8a.npy
s28_processed,sgif5n.mpg,True,,4.464,72,data/processed/grid/s28_processed\sgif5n.npy
s28_processed,sgim1p.mpg,True,,3.351,75,data/processed/grid/s28_processed\sgim1p.npy
s28_processed,sgbt4a.mpg,True,,4.769,75,data/processed/grid/s28_processed\sgbt4a.npy
s28_processed,sgif6s.mpg,True,,4.798,75,data/processed/grid/s28_processed\sgif6s.npy
s28_processed,sgim2a.mpg,True,,3.423,75,data/processed/grid/s28_processed\sgim2a.npy
s28_processed,sgis4s.mpg,True,,2.416,75,data/processed/grid/s28_processed\sgis4s.npy
s28_processed,sgiz9p.mpg,True,,2.349,74,data/processed/grid/s28_processed\sgiz9p.npy
s28_processed,sgwa3n.mpg,True,,2.480,73,data/processed/grid/s28_processed\sgwa3n.npy
s28_processed,sgis3n.mpg,True,,4.510,75,data/processed/grid/s28_processed\sgis3n.npy
s28_processed,sgwa4s.mpg,True,,2.700,75,data/processed/grid/s28_processed\sgwa4s.npy
s28_processed,sgimzs.mpg,True,,5.544,75,data/processed/grid/s28_processed\sgimzs.npy
s28_processed,sgis5p.mpg,True,,4.351,74,data/processed/grid/s28_processed\sgis5p.npy
s28_processed,sgiz8s.mpg,True,,4.071,75,data/processed/grid/s28_processed\sgiz8s.npy
s28_processed,sgis6a.mpg,True,,4.949,75,data/processed/grid/s28_processed\sgis6a.npy
s28_processed,sgwa5p.mpg,True,,3.959,72,data/processed/grid/s28_processed\sgwa5p.npy
s28_processed,sgiz7n.mpg,True,,5.209,75,data/processed/grid/s28_processed\sgiz7n.npy
s28_processed,sgwa6a.mpg,True,,4.268,75,data/processed/grid/s28_processed\sgwa6a.npy
s28_processed,sgwg7n.mpg,True,,3.670,74,data/processed/grid/s28_processed\sgwg7n.npy
s28_processed,sgwhza.mpg,True,,2.989,75,data/processed/grid/s28_processed\sgwhza.npy
s28_processed,sgwn1n.mpg,True,,2.956,72,data/processed/grid/s28_processed\sgwn1n.npy
s28_processed,sgwn3p.mpg,True,,2.464,75,data/processed/grid/s28_processed\sgwn3p.npy
s28_processed,sgwn2s.mpg,True,,3.496,74,data/processed/grid/s28_processed\sgwn2s.npy
s28_processed,sgwn4a.mpg,True,,3.084,75,data/processed/grid/s28_processed\sgwn4a.npy
s28_processed,sgwg9p.mpg,True,,4.776,73,data/processed/grid/s28_processed\sgwg9p.npy
s28_processed,sgwg8s.mpg,True,,5.155,75,data/processed/grid/s28_processed\sgwg8s.npy
s28_processed,sgwt5n.mpg,True,,3.485,74,data/processed/grid/s28_processed\sgwt5n.npy
s28_processed,srae8s.mpg,True,,3.024,75,data/processed/grid/s28_processed\srae8s.npy
s28_processed,srafza.mpg,True,,3.000,75,data/processed/grid/s28_processed\srafza.npy
s28_processed,srae9p.mpg,True,,3.583,74,data/processed/grid/s28_processed\srae9p.npy
s28_processed,sgwt6s.mpg,True,,5.746,75,data/processed/grid/s28_processed\sgwt6s.npy
s28_processed,srae7n.mpg,True,,4.549,75,data/processed/grid/s28_processed\srae7n.npy
s28_processed,sral4a.mpg,True,,2.572,75,data/processed/grid/s28_processed\sral4a.npy
s28_processed,sgwt7p.mpg,True,,5.169,75,data/processed/grid/s28_processed\sgwt7p.npy
s28_processed,sgwt8a.mpg,True,,4.909,74,data/processed/grid/s28_processed\sgwt8a.npy
s28_processed,sral3p.mpg,True,,3.184,74,data/processed/grid/s28_processed\sral3p.npy
s28_processed,sral2s.mpg,True,,3.728,75,data/processed/grid/s28_processed\sral2s.npy
s28_processed,sral1n.mpg,True,,5.287,74,data/processed/grid/s28_processed\sral1n.npy
s28_processed,srar8a.mpg,True,,2.809,74,data/processed/grid/s28_processed\srar8a.npy
s28_processed,sraz1p.mpg,True,,2.578,75,data/processed/grid/s28_processed\sraz1p.npy
s28_processed,sraz2a.mpg,True,,2.631,75,data/processed/grid/s28_processed\sraz2a.npy
s28_processed,srar5n.mpg,True,,4.762,74,data/processed/grid/s28_processed\srar5n.npy
s28_processed,srar6s.mpg,True,,4.248,74,data/processed/grid/s28_processed\srar6s.npy
s28_processed,srar7p.mpg,True,,4.703,73,data/processed/grid/s28_processed\srar7p.npy
s28_processed,sray9n.mpg,True,,4.754,74,data/processed/grid/s28_processed\sray9n.npy
s28_processed,srbf2s.mpg,True,,4.022,72,data/processed/grid/s28_processed\srbf2s.npy
s28_processed,srazzs.mpg,True,,4.815,75,data/processed/grid/s28_processed\srazzs.npy
s28_processed,srbf4a.mpg,True,,2.636,75,data/processed/grid/s28_processed\srbf4a.npy
s28_processed,srbf3p.mpg,True,,3.216,75,data/processed/grid/s28_processed\srbf3p.npy
s28_processed,srbf1n.mpg,True,,5.807,73,data/processed/grid/s28_processed\srbf1n.npy
s28_processed,srbl5n.mpg,True,,4.428,74,data/processed/grid/s28_processed\srbl5n.npy
s28_processed,srbr9n.mpg,True,,3.121,72,data/processed/grid/s28_processed\srbr9n.npy
s28_processed,srbl8a.mpg,True,,3.839,73,data/processed/grid/s28_processed\srbl8a.npy
s28_processed,srbl6s.mpg,True,,4.555,72,data/processed/grid/s28_processed\srbl6s.npy
s28_processed,srbszs.mpg,True,,3.116,74,data/processed/grid/s28_processed\srbszs.npy
s28_processed,srbs2a.mpg,True,,3.591,74,data/processed/grid/s28_processed\srbs2a.npy
s28_processed,srbl7p.mpg,True,,5.103,74,data/processed/grid/s28_processed\srbl7p.npy
s28_processed,srbz4s.mpg,True,,3.711,75,data/processed/grid/s28_processed\srbz4s.npy
s28_processed,srbz3n.mpg,True,,3.810,73,data/processed/grid/s28_processed\srbz3n.npy
s28_processed,srbz5p.mpg,True,,3.663,72,data/processed/grid/s28_processed\srbz5p.npy
s28_processed,srbs1p.mpg,True,,5.201,74,data/processed/grid/s28_processed\srbs1p.npy
s28_processed,srie5p.mpg,True,,2.899,74,data/processed/grid/s28_processed\srie5p.npy
s28_processed,srie3n.mpg,True,,3.232,75,data/processed/grid/s28_processed\srie3n.npy
s28_processed,srbz6a.mpg,True,,3.536,74,data/processed/grid/s28_processed\srbz6a.npy
s28_processed,srie4s.mpg,True,,3.905,75,data/processed/grid/s28_processed\srie4s.npy
s28_processed,srie6a.mpg,True,,3.341,74,data/processed/grid/s28_processed\srie6a.npy
s28_processed,srik7n.mpg,True,,3.390,75,data/processed/grid/s28_processed\srik7n.npy
s28_processed,srilza.mpg,True,,3.402,73,data/processed/grid/s28_processed\srilza.npy
s28_processed,srik9p.mpg,True,,3.484,75,data/processed/grid/s28_processed\srik9p.npy
s28_processed,srik8s.mpg,True,,4.647,74,data/processed/grid/s28_processed\srik8s.npy
s28_processed,srir2s.mpg,True,,3.336,74,data/processed/grid/s28_processed\srir2s.npy
s28_processed,srir4a.mpg,True,,2.979,74,data/processed/grid/s28_processed\srir4a.npy
s28_processed,sriy5n.mpg,True,,3.158,73,data/processed/grid/s28_processed\sriy5n.npy
s28_processed,srir1n.mpg,True,,4.239,75,data/processed/grid/s28_processed\srir1n.npy
s28_processed,sriy7p.mpg,True,,3.474,74,data/processed/grid/s28_processed\sriy7p.npy
s28_processed,srir3p.mpg,True,,5.412,75,data/processed/grid/s28_processed\srir3p.npy
s28_processed,sriy6s.mpg,True,,4.730,74,data/processed/grid/s28_processed\sriy6s.npy
s28_processed,srwm2a.mpg,True,,2.042,75,data/processed/grid/s28_processed\srwm2a.npy
s28_processed,srwf6s.mpg,True,,3.899,75,data/processed/grid/s28_processed\srwf6s.npy
s28_processed,srwm1p.mpg,True,,3.030,74,data/processed/grid/s28_processed\srwm1p.npy
s28_processed,srwf5n.mpg,True,,4.603,72,data/processed/grid/s28_processed\srwf5n.npy
s28_processed,srwf8a.mpg,True,,4.217,73,data/processed/grid/s28_processed\srwf8a.npy
s28_processed,srwf7p.mpg,True,,4.643,71,data/processed/grid/s28_processed\srwf7p.npy
s28_processed,sriy8a.mpg,True,,6.190,75,data/processed/grid/s28_processed\sriy8a.npy
s28_processed,srwmzs.mpg,True,,2.987,74,data/processed/grid/s28_processed\srwmzs.npy
s28_processed,srws4s.mpg,True,,2.579,72,data/processed/grid/s28_processed\srws4s.npy
s28_processed,srwl9n.mpg,True,,5.380,75,data/processed/grid/s28_processed\srwl9n.npy
s28_processed,srws5p.mpg,True,,3.763,73,data/processed/grid/s28_processed\srws5p.npy
s28_processed,srwz8s.mpg,True,,2.703,71,data/processed/grid/s28_processed\srwz8s.npy
s28_processed,srws3n.mpg,True,,4.256,72,data/processed/grid/s28_processed\srws3n.npy
s28_processed,srws6a.mpg,True,,3.858,72,data/processed/grid/s28_processed\srws6a.npy
s28_processed,srwz7n.mpg,True,,3.516,72,data/processed/grid/s28_processed\srwz7n.npy
s28_processed,srwz9p.mpg,True,,4.286,72,data/processed/grid/s28_processed\srwz9p.npy
s28_processed,swaf3n.mpg,True,,4.004,75,data/processed/grid/s28_processed\swaf3n.npy
s28_processed,swaf5p.mpg,True,,4.178,74,data/processed/grid/s28_processed\swaf5p.npy
s28_processed,swas1n.mpg,True,,2.258,74,data/processed/grid/s28_processed\swas1n.npy
s28_processed,swas2s.mpg,True,,2.280,75,data/processed/grid/s28_processed\swas2s.npy
s28_processed,swal7n.mpg,True,,3.884,75,data/processed/grid/s28_processed\swal7n.npy
s28_processed,swaf4s.mpg,True,,4.775,73,data/processed/grid/s28_processed\swaf4s.npy
s28_processed,swamza.mpg,True,,3.425,75,data/processed/grid/s28_processed\swamza.npy
s28_processed,swal8s.mpg,True,,3.826,75,data/processed/grid/s28_processed\swal8s.npy
s28_processed,swaf6a.mpg,True,,5.537,75,data/processed/grid/s28_processed\swaf6a.npy
s28_processed,swal9p.mpg,True,,5.384,74,data/processed/grid/s28_processed\swal9p.npy
s28_processed,swaz8a.mpg,True,,2.594,74,data/processed/grid/s28_processed\swaz8a.npy
s28_processed,swas4a.mpg,True,,4.120,75,data/processed/grid/s28_processed\swas4a.npy
s28_processed,swbf7n.mpg,True,,3.781,75,data/processed/grid/s28_processed\swbf7n.npy
s28_processed,swaz5n.mpg,True,,4.395,72,data/processed/grid/s28_processed\swaz5n.npy
s28_processed,swaz6s.mpg,True,,4.067,73,data/processed/grid/s28_processed\swaz6s.npy
s28_processed,swbf8s.mpg,True,,4.112,75,data/processed/grid/s28_processed\swbf8s.npy
s28_processed,swbm2s.mpg,True,,2.410,74,data/processed/grid/s28_processed\swbm2s.npy
s28_processed,swaz7p.mpg,True,,5.078,75,data/processed/grid/s28_processed\swaz7p.npy
s28_processed,swas3p.mpg,True,,6.078,75,data/processed/grid/s28_processed\swas3p.npy
s28_processed,swbm1n.mpg,True,,3.022,75,data/processed/grid/s28_processed\swbm1n.npy
s28_processed,swbgza.mpg,True,,4.420,74,data/processed/grid/s28_processed\swbgza.npy
s28_processed,swbs5n.mpg,True,,2.049,75,data/processed/grid/s28_processed\swbs5n.npy
s28_processed,swbf9p.mpg,True,,5.302,75,data/processed/grid/s28_processed\swbf9p.npy
s28_processed,swbs6s.mpg,True,,3.086,72,data/processed/grid/s28_processed\swbs6s.npy
s28_processed,swbm3p.mpg,True,,4.247,71,data/processed/grid/s28_processed\swbm3p.npy
s28_processed,swbm4a.mpg,True,,3.964,72,data/processed/grid/s28_processed\swbm4a.npy
s28_processed,swil3n.mpg,True,,2.221,73,data/processed/grid/s28_processed\swil3n.npy
s28_processed,swbs8a.mpg,True,,3.930,75,data/processed/grid/s28_processed\swbs8a.npy
s28_processed,swbs7p.mpg,True,,4.334,75,data/processed/grid/s28_processed\swbs7p.npy
s28_processed,swie9n.mpg,True,,4.078,75,data/processed/grid/s28_processed\swie9n.npy
s28_processed,swif1p.mpg,True,,3.721,74,data/processed/grid/s28_processed\swif1p.npy
s28_processed,swil4s.mpg,True,,2.844,75,data/processed/grid/s28_processed\swil4s.npy
s28_processed,swbz9n.mpg,True,,4.883,73,data/processed/grid/s28_processed\swbz9n.npy
s28_processed,swif2a.mpg,True,,4.247,73,data/processed/grid/s28_processed\swif2a.npy
s28_processed,swifzs.mpg,True,,4.451,73,data/processed/grid/s28_processed\swifzs.npy
s28_processed,swiz2s.mpg,True,,2.268,74,data/processed/grid/s28_processed\swiz2s.npy
s28_processed,swil5p.mpg,True,,4.721,74,data/processed/grid/s28_processed\swil5p.npy
s28_processed,swir7n.mpg,True,,3.832,75,data/processed/grid/s28_processed\swir7n.npy
s28_processed,swwaza.mpg,True,,2.313,74,data/processed/grid/s28_processed\swwaza.npy
s28_processed,swisza.mpg,True,,3.468,74,data/processed/grid/s28_processed\swisza.npy
s28_processed,swiz1n.mpg,True,,3.942,74,data/processed/grid/s28_processed\swiz1n.npy
s28_processed,swil6a.mpg,True,,5.737,74,data/processed/grid/s28_processed\swil6a.npy
s28_processed,swiz4a.mpg,True,,3.515,74,data/processed/grid/s28_processed\swiz4a.npy
s28_processed,swiz3p.mpg,True,,3.650,74,data/processed/grid/s28_processed\swiz3p.npy
s28_processed,swir8s.mpg,True,,4.812,75,data/processed/grid/s28_processed\swir8s.npy
s28_processed,swwg2s.mpg,True,,2.342,75,data/processed/grid/s28_processed\swwg2s.npy
s28_processed,swir9p.mpg,True,,5.567,74,data/processed/grid/s28_processed\swir9p.npy
s28_processed,swwg3p.mpg,True,,2.864,75,data/processed/grid/s28_processed\swwg3p.npy
s28_processed,swwm7p.mpg,True,,2.426,74,data/processed/grid/s28_processed\swwm7p.npy
s28_processed,swwg4a.mpg,True,,3.927,75,data/processed/grid/s28_processed\swwg4a.npy
s28_processed,swws9n.mpg,True,,3.246,74,data/processed/grid/s28_processed\swws9n.npy
s28_processed,swwt2a.mpg,True,,2.428,73,data/processed/grid/s28_processed\swwt2a.npy
s28_processed,swwg1n.mpg,True,,5.234,74,data/processed/grid/s28_processed\swwg1n.npy
s28_processed,swwm6s.mpg,True,,4.298,74,data/processed/grid/s28_processed\swwm6s.npy
s28_processed,swwt1p.mpg,True,,4.084,74,data/processed/grid/s28_processed\swwt1p.npy
s28_processed,swwm5n.mpg,True,,5.439,75,data/processed/grid/s28_processed\swwm5n.npy
s29_processed,bbac4n.mpg,True,,3.077,75,data/processed/grid/s29_processed\bbac4n.npy
s28_processed,swwm8a.mpg,True,,5.952,75,data/processed/grid/s28_processed\swwm8a.npy
s28_processed,swwtzs.mpg,True,,5.204,75,data/processed/grid/s28_processed\swwtzs.npy
s29_processed,bbac5s.mpg,True,,4.500,75,data/processed/grid/s29_processed\bbac5s.npy
s29_processed,bbac6p.mpg,True,,4.069,73,data/processed/grid/s29_processed\bbac6p.npy
s29_processed,bbap2n.mpg,True,,2.774,74,data/processed/grid/s29_processed\bbap2n.npy
s29_processed,bbac7a.mpg,True,,4.329,75,data/processed/grid/s29_processed\bbac7a.npy
s29_processed,bbai9s.mpg,True,,3.822,75,data/processed/grid/s29_processed\bbai9s.npy
s29_processed,bbai8n.mpg,True,,4.606,75,data/processed/grid/s29_processed\bbai8n.npy
s29_processed,bbap3s.mpg,True,,3.758,75,data/processed/grid/s29_processed\bbap3s.npy
s29_processed,bbaj1a.mpg,True,,4.513,75,data/processed/grid/s29_processed\bbaj1a.npy
s29_processed,bbajzp.mpg,True,,4.481,75,data/processed/grid/s29_processed\bbajzp.npy
s29_processed,bbav8p.mpg,True,,2.454,75,data/processed/grid/s29_processed\bbav8p.npy
s29_processed,bbap4p.mpg,True,,4.163,73,data/processed/grid/s29_processed\bbap4p.npy
s29_processed,bbav9a.mpg,True,,2.577,74,data/processed/grid/s29_processed\bbav9a.npy
s29_processed,bbap5a.mpg,True,,3.877,75,data/processed/grid/s29_processed\bbap5a.npy
s29_processed,bbav6n.mpg,True,,3.393,74,data/processed/grid/s29_processed\bbav6n.npy
s29_processed,bbbd1a.mpg,True,,2.699,75,data/processed/grid/s29_processed\bbbd1a.npy
s29_processed,bbbj2n.mpg,True,,3.061,75,data/processed/grid/s29_processed\bbbj2n.npy
s29_processed,bbav7s.mpg,True,,4.924,72,data/processed/grid/s29_processed\bbav7s.npy
s29_processed,bbbc8n.mpg,True,,4.917,73,data/processed/grid/s29_processed\bbbc8n.npy
s29_processed,bbbc9s.mpg,True,,5.010,75,data/processed/grid/s29_processed\bbbc9s.npy
s29_processed,bbbdzp.mpg,True,,4.571,74,data/processed/grid/s29_processed\bbbdzp.npy
s29_processed,bbbj4p.mpg,True,,2.955,74,data/processed/grid/s29_processed\bbbj4p.npy
s29_processed,bbbj5a.mpg,True,,3.626,75,data/processed/grid/s29_processed\bbbj5a.npy
s29_processed,bbbp6n.mpg,True,,3.663,69,data/processed/grid/s29_processed\bbbp6n.npy
s29_processed,bbbp7s.mpg,True,,4.054,73,data/processed/grid/s29_processed\bbbp7s.npy
s29_processed,bbbj3s.mpg,True,,5.136,75,data/processed/grid/s29_processed\bbbj3s.npy
s29_processed,bbbp8p.mpg,True,,4.014,74,data/processed/grid/s29_processed\bbbp8p.npy
s29_processed,bbbx1s.mpg,True,,3.200,74,data/processed/grid/s29_processed\bbbx1s.npy
s29_processed,bbbp9a.mpg,True,,3.593,72,data/processed/grid/s29_processed\bbbp9a.npy
s29_processed,bbbx3a.mpg,True,,3.391,75,data/processed/grid/s29_processed\bbbx3a.npy
s29_processed,bbbx2p.mpg,True,,4.128,73,data/processed/grid/s29_processed\bbbx2p.npy
s29_processed,bbic1s.mpg,True,,4.217,75,data/processed/grid/s29_processed\bbic1s.npy
s29_processed,bbic2p.mpg,True,,3.491,75,data/processed/grid/s29_processed\bbic2p.npy
s29_processed,bbiczn.mpg,True,,3.050,75,data/processed/grid/s29_processed\bbiczn.npy
s29_processed,bbii5s.mpg,True,,2.492,75,data/processed/grid/s29_processed\bbii5s.npy
s29_processed,bbbxzn.mpg,True,,4.650,74,data/processed/grid/s29_processed\bbbxzn.npy
s29_processed,bbic3a.mpg,True,,4.338,74,data/processed/grid/s29_processed\bbic3a.npy
s29_processed,bbio8n.mpg,True,,2.407,74,data/processed/grid/s29_processed\bbio8n.npy
s29_processed,bbii4n.mpg,True,,4.219,75,data/processed/grid/s29_processed\bbii4n.npy
s29_processed,bbii7a.mpg,True,,3.862,74,data/processed/grid/s29_processed\bbii7a.npy
s29_processed,bbii6p.mpg,True,,4.521,74,data/processed/grid/s29_processed\bbii6p.npy
s29_processed,bbiv3s.mpg,True,,3.013,75,data/processed/grid/s29_processed\bbiv3s.npy
s29_processed,bbio9s.mpg,True,,4.646,72,data/processed/grid/s29_processed\bbio9s.npy
s29_processed,bbip1a.mpg,True,,4.041,73,data/processed/grid/s29_processed\bbip1a.npy
s29_processed,bbiv2n.mpg,True,,4.145,73,data/processed/grid/s29_processed\bbiv2n.npy
s29_processed,bbipzp.mpg,True,,4.328,72,data/processed/grid/s29_processed\bbipzp.npy
s29_processed,bbiv5a.mpg,True,,4.000,74,data/processed/grid/s29_processed\bbiv5a.npy
s29_processed,bbwd4p.mpg,True,,3.005,73,data/processed/grid/s29_processed\bbwd4p.npy
s29_processed,bbiv4p.mpg,True,,4.662,75,data/processed/grid/s29_processed\bbiv4p.npy
s29_processed,bbwd5a.mpg,True,,2.794,75,data/processed/grid/s29_processed\bbwd5a.npy
s29_processed,bbwd2n.mpg,True,,4.301,75,data/processed/grid/s29_processed\bbwd2n.npy
s29_processed,bbwd3s.mpg,True,,4.716,74,data/processed/grid/s29_processed\bbwd3s.npy
s29_processed,bbwj7s.mpg,True,,3.622,75,data/processed/grid/s29_processed\bbwj7s.npy
s29_processed,bbwj6n.mpg,True,,4.430,74,data/processed/grid/s29_processed\bbwj6n.npy
s29_processed,bbwqzn.mpg,True,,2.811,72,data/processed/grid/s29_processed\bbwqzn.npy
s29_processed,bbwq2p.mpg,True,,3.035,75,data/processed/grid/s29_processed\bbwq2p.npy
